apex1_x, apex1_y, apex1_z, apex2_x, apex2_y, apex2_z, apex3_x, apex3_y, apex3_z, a, b, p0_x, p0_y, p0_z, n1_x, n1_y, n1_z, n2_x, n2_y, n2_z, n3_x, n3_y, n3_z
-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,-1.721395254135131836e+00,8.857151269912719727e-01,5.023016929626464844e-01,-1.657269239425659180e+00,9.368324875831604004e-01,6.130281686782836914e-01,1.473124474287033081e-01,1.315756142139434814e-01,-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,-4.972096383571624756e-01,-8.671714663505554199e-01,-2.821533754467964172e-02,-6.930731981992721558e-02,-5.823859572410583496e-01,8.099525570869445801e-01,-8.395182490348815918e-01,4.726340472698211670e-01,2.680041790008544922e-01
-1.374317169189453125e+00,1.363430619239807129e+00,5.023038387298583984e-01,-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,-1.473175168037414551e+00,1.254294157028198242e+00,5.064591765403747559e-01,1.473123878240585327e-01,1.435563564300537109e-01,-1.473175168037414551e+00,1.254294157028198242e+00,5.064591765403747559e-01,6.710773110389709473e-01,7.408505678176879883e-01,-2.820765972137451172e-02,2.159033417701721191e-01,5.279969573020935059e-01,-8.213434815406799316e-01,-7.160274386405944824e-01,6.575191617012023926e-01,2.344639003276824951e-01
-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,-1.473175168037414551e+00,1.254294157028198242e+00,5.064591765403747559e-01,1.522531807422637939e-01,1.435563564300537109e-01,-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,-6.466011404991149902e-01,-7.626823782920837402e-01,1.491709612309932709e-02,-2.159033417701721191e-01,-5.279969573020935059e-01,8.213434815406799316e-01,-7.433123588562011719e-01,6.343331933021545410e-01,2.123866677284240723e-01
-1.473175168037414551e+00,1.254294157028198242e+00,5.064591765403747559e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,-1.565002679824829102e+00,1.137030363082885742e+00,5.078670382499694824e-01,1.489465385675430298e-01,1.421747058629989624e-01,-1.565002679824829102e+00,1.137030363082885742e+00,5.078670382499694824e-01,6.165132522583007812e-01,7.872878313064575195e-01,-9.452127851545810699e-03,1.714420467615127563e-01,5.411672592163085938e-01,-8.232530355453491211e-01,-7.637157440185546875e-01,6.008871793746948242e-01,2.359510958194732666e-01
-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,-1.565002679824829102e+00,1.137030363082885742e+00,5.078670382499694824e-01,1.531446129083633423e-01,1.421747058629989624e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,-5.877820253372192383e-01,-8.090193867683410645e-01,-2.724434807532816194e-06,-1.714420467615127563e-01,-5.411672592163085938e-01,8.232530355453491211e-01,-7.904711365699768066e-01,5.743053555488586426e-01,2.129056751728057861e-01
-1.565002679824829102e+00,1.137030363082885742e+00,5.078670382499694824e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,1.489464342594146729e-01,1.398144513368606567e-01,-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,5.582369565963745117e-01,8.296276926994323730e-01,9.458937682211399078e-03,1.252122372388839722e-01,5.479649901390075684e-01,-8.270769119262695312e-01,-8.074833154678344727e-01,5.406463742256164551e-01,2.359496206045150757e-01
-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,1.522532999515533447e-01,1.398144513368606567e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,-5.255375504493713379e-01,-8.506394624710083008e-01,-1.492276135832071304e-02,-1.252122372388839722e-01,-5.479649901390075684e-01,8.270769119262695312e-01,-8.329873085021972656e-01,5.109059214591979980e-01,2.123845517635345459e-01
-1.648150086402893066e+00,1.013460278511047363e+00,5.064581632614135742e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,-1.721395254135131836e+00,8.857151269912719727e-01,5.023016929626464844e-01,1.473124474287033081e-01,1.365902870893478394e-01,-1.721395254135131836e+00,8.857151269912719727e-01,5.023016929626464844e-01,4.972096383571624756e-01,8.671714663505554199e-01,2.821533754467964172e-02,7.860605418682098389e-02,5.479592680931091309e-01,-8.328035473823547363e-01,-8.466073870658874512e-01,4.777900576591491699e-01,2.344622910022735596e-01
-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,-1.779641985893249512e+00,8.278440237045288086e-01,3.841217458248138428e-01,-1.721395254135131836e+00,8.857151269912719727e-01,5.023016929626464844e-01,1.496400237083435059e-01,1.365902870893478394e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,-4.609966874122619629e-01,-8.869085311889648438e-01,-2.958483435213565826e-02,-7.860605418682098389e-02,-5.479592680931091309e-01,8.328035473823547363e-01,-8.702102899551391602e-01,4.452840089797973633e-01,2.108464986085891724e-01
-1.337277054786682129e+00,1.436711072921752930e+00,3.841237723827362061e-01,-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,1.496400386095046997e-01,1.494763195514678955e-01,-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,7.010411024093627930e-01,7.125071287155151367e-01,-2.957985363900661469e-02,2.687171697616577148e-01,4.792486131191253662e-01,-8.355309367179870605e-01,-6.983743309974670410e-01,6.943452358245849609e-01,1.736606210470199585e-01
-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,1.546138077974319458e-01,1.494763195514678955e-01,-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,-6.773127317428588867e-01,-7.355304360389709473e-01,1.556694973260164261e-02,-2.687171697616577148e-01,-4.792486131191253662e-01,8.355309367179870605e-01,-7.255026698112487793e-01,6.712894439697265625e-01,1.517113447189331055e-01
-1.442180871963500977e+00,1.330091476440429688e+00,3.885501027107238770e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,1.522531807422637939e-01,1.489760279655456543e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,6.466011404991149902e-01,7.626823782920837402e-01,-1.491709612309932709e-02,2.274999320507049561e-01,4.969522655010223389e-01,-8.374260067939758301e-01,-7.492412924766540527e-01,6.386372447013854980e-01,1.754422038793563843e-01
-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,1.565073579549789429e-01,1.489760279655456543e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,-6.187036633491516113e-01,-7.856070995330810547e-01,5.219445563852787018e-03,-2.274999320507049561e-01,-4.969522655010223389e-01,8.374260067939758301e-01,-7.759430408477783203e-01,6.121055483818054199e-01,1.524436324834823608e-01
-1.540627956390380859e+00,1.213970661163330078e+00,3.908212780952453613e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,1.531446129083633423e-01,1.473623216152191162e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,5.877820253372192383e-01,8.090193867683410645e-01,2.724434807532816194e-06,1.837376505136489868e-01,5.087978839874267578e-01,-8.410500884056091309e-01,-7.963839769363403320e-01,5.786013603210449219e-01,1.760482937097549438e-01
-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,1.565074622631072998e-01,1.473623216152191162e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,-5.559610724449157715e-01,-8.311918973922729492e-01,-5.223060026764869690e-03,-1.837376505136489868e-01,-5.087978839874267578e-01,8.410500884056091309e-01,-8.219306468963623047e-01,5.488085150718688965e-01,1.524439752101898193e-01
-1.630643606185913086e+00,1.090073704719543457e+00,3.908208608627319336e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,1.522532999515533447e-01,1.447112858295440674e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,5.255375504493713379e-01,8.506394624710083008e-01,1.492276135832071304e-02,1.387505978345870972e-01,5.141448974609375000e-01,-8.464060425758361816e-01,-8.389123678207397461e-01,5.152145624160766602e-01,1.754422336816787720e-01
-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,1.546137034893035889e-01,1.447112858295440674e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,-4.902244210243225098e-01,-8.714571595191955566e-01,-1.557023730129003525e-02,-1.387505978345870972e-01,-5.141448974609375000e-01,8.464060425758361816e-01,-8.626301884651184082e-01,4.825483262538909912e-01,1.517112255096435547e-01
-1.710658431053161621e+00,9.605610370635986328e-01,3.885488212108612061e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-1.779641985893249512e+00,8.278440237045288086e-01,3.841217458248138428e-01,1.496400237083435059e-01,1.411619484424591064e-01,-1.779641985893249512e+00,8.278440237045288086e-01,3.841217458248138428e-01,4.609966874122619629e-01,8.869085311889648438e-01,2.958483435213565826e-02,9.398369491100311279e-02,5.127469897270202637e-01,-8.533801436424255371e-01,-8.761737942695617676e-01,4.496241509914398193e-01,1.736592948436737061e-01
-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-1.830196619033813477e+00,7.634733915328979492e-01,2.597860097885131836e-01,-1.779641985893249512e+00,8.278440237045288086e-01,3.841217458248138428e-01,1.509602963924407959e-01,1.411619484424591064e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-4.227704703807830811e-01,-9.058738946914672852e-01,-2.564206905663013458e-02,-9.398369491100311279e-02,-5.127469897270202637e-01,8.533801436424255371e-01,-8.975052833557128906e-01,4.146111607551574707e-01,1.502727419137954712e-01
-1.291678667068481445e+00,1.504684925079345703e+00,2.597876489162445068e-01,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,1.540122330188751221e-01,1.450844407081604004e-01,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,-3.218898177146911621e-01,-4.260542094707489014e-01,8.454967141151428223e-01,4.187932014465332031e-01,2.573643922805786133e-01,8.708478212356567383e-01,-6.760535240173339844e-01,7.286284565925598145e-01,1.097822040319442749e-01
-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,1.558692753314971924e-01,1.540122330188751221e-01,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,-7.077318429946899414e-01,-7.063995599746704102e-01,1.073095109313726425e-02,-3.218898177146911621e-01,-4.260542094707489014e-01,8.454967141151428223e-01,-7.030340433120727539e-01,7.056961059570312500e-01,8.795455098152160645e-02
-1.402014017105102539e+00,1.401727795600891113e+00,2.636580169200897217e-01,-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,1.546138077974319458e-01,1.545191109180450439e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,6.773127317428588867e-01,7.355304360389709473e-01,-1.556694973260164261e-02,2.846458256244659424e-01,4.480657875537872314e-01,-8.474749326705932617e-01,-7.298608422279357910e-01,6.744504570960998535e-01,1.114444211125373840e-01
-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,1.588327139616012573e-01,1.545191109180450439e-01,-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,-6.501715183258056641e-01,-7.597681879997253418e-01,5.415662657469511032e-03,-2.846458256244659424e-01,-4.480657875537872314e-01,8.474749326705932617e-01,-7.564853429794311523e-01,6.479931473731994629e-01,8.851372450590133667e-02
-1.506735920906066895e+00,1.288004636764526367e+00,2.660648822784423828e-01,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,1.565073579549789429e-01,1.538198441267013550e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,6.187036633491516113e-01,7.856070995330810547e-01,-5.219445563852787018e-03,2.440933138132095337e-01,4.649074077606201172e-01,-8.510460853576660156e-01,-7.802851200103759766e-01,6.152584552764892578e-01,1.123039647936820984e-01
-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,1.598455905914306641e-01,1.538198441267013550e-01,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,-5.877825021743774414e-01,-8.090189695358276367e-01,-8.389999948121840134e-07,-2.440933138132095337e-01,-4.649074077606201172e-01,8.510460853576660156e-01,-8.058300614356994629e-01,5.854654908180236816e-01,8.870205283164978027e-02
-1.603567600250244141e+00,1.165051341056823730e+00,2.668817639350891113e-01,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,1.565074622631072998e-01,1.519367098808288574e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,5.559610724449157715e-01,8.311918973922729492e-01,5.223060026764869690e-03,2.014260143041610718e-01,4.757349193096160889e-01,-8.562148213386535645e-01,-8.262709379196166992e-01,5.519638657569885254e-01,1.123036369681358337e-01
-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,1.588325798511505127e-01,1.519367098808288574e-01,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,-5.216640830039978027e-01,-8.531337976455688477e-01,-5.417262203991413116e-03,-2.014260143041610718e-01,-4.757349193096160889e-01,8.562148213386535645e-01,-8.500477075576782227e-01,5.192149877548217773e-01,8.851397037506103516e-02
-1.690579652786254883e+00,1.034963607788085938e+00,2.660643160343170166e-01,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,1.546137034893035889e-01,1.489702016115188599e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,4.902244210243225098e-01,8.714571595191955566e-01,1.557023730129003525e-02,1.580327153205871582e-01,4.800650179386138916e-01,-8.628807663917541504e-01,-8.669830560684204102e-01,4.857164025306701660e-01,1.114450320601463318e-01
-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,1.558691859245300293e-01,1.489702016115188599e-01,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-4.531185030937194824e-01,-8.913856744766235352e-01,-1.073267776519060135e-02,-1.580327153205871582e-01,-4.800650179386138916e-01,8.628807663917541504e-01,-8.884096741676330566e-01,4.505467116832733154e-01,8.795412629842758179e-02
-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,-1.830196619033813477e+00,7.634733915328979492e-01,2.597860097885131836e-01,1.540108323097229004e-01,1.509602963924407959e-01,-1.766375064849853516e+00,9.002243876457214355e-01,2.636569440364837646e-01,-3.057255446910858154e-01,-4.377885460853576660e-01,-8.455017209053039551e-01,-4.227704703807830811e-01,-9.058738946914672852e-01,-2.564206905663013458e-02,-9.018820524215698242e-01,4.177999496459960938e-01,1.097813621163368225e-01
-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,-1.871438622474670410e+00,6.932134628295898438e-01,1.310438066720962524e-01,-1.830196619033813477e+00,7.634733915328979492e-01,2.597860097885131836e-01,1.523545682430267334e-01,1.511678248643875122e-01,-1.871438622474670410e+00,6.932134628295898438e-01,1.310438066720962524e-01,2.706975042819976807e-01,4.611606299877166748e-01,8.450170159339904785e-01,3.835373818874359131e-01,9.233892560005187988e-01,1.585468091070652008e-02,-9.205290675163269043e-01,3.808548748493194580e-01,8.703923225402832031e-02
-1.237600922584533691e+00,1.565621495246887207e+00,1.310446858406066895e-01,-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,1.568681448698043823e-01,1.481595635414123535e-01,-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,-3.744372725486755371e-01,-3.690212070941925049e-01,8.506585955619812012e-01,3.786515295505523682e-01,2.726011276245117188e-01,8.844838738441467285e-01,-6.490431427955627441e-01,7.594907879829406738e-01,4.378048703074455261e-02
-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,1.568681448698043823e-01,1.523735672235488892e-01,-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,3.744372725486755371e-01,3.690212070941925049e-01,-8.506585955619812012e-01,-3.684785068035125732e-01,-3.119052946567535400e-01,-8.757503628730773926e-01,-6.759219765663146973e-01,7.366436123847961426e-01,2.203789539635181427e-02
-1.352439045906066895e+00,1.467345356941223145e+00,1.334411799907684326e-01,-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,1.584489941596984863e-01,1.523735672235488892e-01,-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,-3.418593406677246094e-01,-3.949527740478515625e-01,8.527276515960693359e-01,3.684785068035125732e-01,3.119052946567535400e-01,8.757503628730773926e-01,-7.053886055946350098e-01,7.074003219604492188e-01,4.485140740871429443e-02
-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,-1.517546534538269043e+00,1.302709460258483887e+00,-1.835892149415485619e-08,-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,1.599600613117218018e-01,1.584489941596984863e-01,-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,-6.811769604682922363e-01,-7.321188449859619141e-01,1.125456208228570176e-07,-3.418593406677246094e-01,-3.949527740478515625e-01,8.527276515960693359e-01,-7.319418787956237793e-01,6.810123324394226074e-01,2.198418788611888885e-02
-1.462752699851989746e+00,1.357239365577697754e+00,1.351138055324554443e-01,-1.517546534538269043e+00,1.302709460258483887e+00,-1.835892149415485619e-08,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,1.588327139616012573e-01,1.587892770767211914e-01,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,6.501715183258056641e-01,7.597681879997253418e-01,-5.415662657469511032e-03,3.052767217159271240e-01,4.165655076503753662e-01,-8.563172817230224609e-01,-7.588311433792114258e-01,6.496941447257995605e-01,4.552834108471870422e-02
-1.517546534538269043e+00,1.302709460258483887e+00,-1.835892149415485619e-08,-1.618036866188049316e+00,1.175566554069519043e+00,-3.212570454883684201e-13,-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,1.620605587959289551e-01,1.587892770767211914e-01,-1.517546534538269043e+00,1.302709460258483887e+00,-1.835892149415485619e-08,-6.200788617134094238e-01,-7.845394611358642578e-01,1.132823470584298775e-07,-3.052767217159271240e-01,-4.165655076503753662e-01,8.563172817230224609e-01,-7.843504548072814941e-01,6.199294924736022949e-01,2.195132151246070862e-02
-1.566021203994750977e+00,1.236563324928283691e+00,1.359739899635314941e-01,-1.618036866188049316e+00,1.175566554069519043e+00,-3.212570454883684201e-13,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,1.598455905914306641e-01,1.578466296195983887e-01,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,5.877825021743774414e-01,8.090189695358276367e-01,8.389999948121840134e-07,2.656932473182678223e-01,4.328337311744689941e-01,-8.614302277565002441e-01,-8.081715106964111328e-01,5.871667265892028809e-01,4.576093330979347229e-02
-1.618036866188049316e+00,1.175566554069519043e+00,-3.212570454883684201e-13,-1.707903265953063965e+00,1.040704727172851562e+00,1.835828022933583270e-08,-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,1.620607376098632812e-01,1.578466296195983887e-01,-1.618036866188049316e+00,1.175566554069519043e+00,-3.212570454883684201e-13,-5.545229315757751465e-01,-8.321684002876281738e-01,1.132822333715921559e-07,-2.656932473182678223e-01,-4.328337311744689941e-01,8.614302277565002441e-01,-8.319678306579589844e-01,5.543893575668334961e-01,2.195204794406890869e-02
-1.659975647926330566e+00,1.107245206832885742e+00,1.359738558530807495e-01,-1.707903265953063965e+00,1.040704727172851562e+00,1.835828022933583270e-08,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,1.588325798511505127e-01,1.556659191846847534e-01,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,5.216640830039978027e-01,8.531337976455688477e-01,5.417262203991413116e-03,2.243884354829788208e-01,4.430318474769592285e-01,-8.679703474044799805e-01,-8.523902297019958496e-01,5.209202766418457031e-01,4.552895575761795044e-02
-1.707903265953063965e+00,1.040704727172851562e+00,1.835828022933583270e-08,-1.785609722137451172e+00,9.008872509002685547e-01,3.636109724425296008e-08,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,1.599600613117218018e-01,1.556659191846847534e-01,-1.707903265953063965e+00,1.040704727172851562e+00,1.835828022933583270e-08,-4.857866168022155762e-01,-8.740774393081665039e-01,1.125456989825579512e-07,-2.243884354829788208e-01,-4.430318474769592285e-01,8.679703474044799805e-01,-8.738661408424377441e-01,4.856691956520080566e-01,2.198400534689426422e-02
-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-1.785609722137451172e+00,9.008872509002685547e-01,3.636109724425296008e-08,-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,1.584473550319671631e-01,1.558691859245300293e-01,-1.742832899093627930e+00,9.717397689819335938e-01,1.351134181022644043e-01,-2.699749767780303955e-01,-4.471675753593444824e-01,-8.527336120605468750e-01,-4.531185030937194824e-01,-8.913856744766235352e-01,-1.073267776519060135e-02,-8.907579779624938965e-01,4.522593617439270020e-01,4.485180228948593140e-02
-1.785609722137451172e+00,9.008872509002685547e-01,3.636109724425296008e-08,-1.850362539291381836e+00,7.590514421463012695e-01,5.368580247022691765e-08,-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,1.568662673234939575e-01,1.559176892042160034e-01,-1.850362539291381836e+00,7.590514421463012695e-01,5.368580247022691765e-08,2.352477014064788818e-01,4.701378345489501953e-01,8.506638407707214355e-01,4.153012931346893311e-01,9.096838831901550293e-01,-1.111144314336343086e-07,-9.094629287719726562e-01,4.152004420757293701e-01,2.203882485628128052e-02
-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,-1.850362539291381836e+00,7.590514421463012695e-01,5.368580247022691765e-08,-1.871438622474670410e+00,6.932134628295898438e-01,1.310438066720962524e-01,1.568662673234939575e-01,1.511678248643875122e-01,-1.813460111618041992e+00,8.328002095222473145e-01,1.334405243396759033e-01,-2.352477014064788818e-01,-4.701378345489501953e-01,-8.506638407707214355e-01,-3.835373818874359131e-01,-9.233892560005187988e-01,-1.585468091070652008e-02,-9.228859543800354004e-01,3.825765550136566162e-01,4.378116503357887268e-02
-1.850362539291381836e+00,7.590514421463012695e-01,5.368580247022691765e-08,-1.902115702629089355e+00,6.180253028869628906e-01,7.006995161873419420e-08,-1.871438622474670410e+00,6.932134628295898438e-01,1.310438066720962524e-01,1.541648507118225098e-01,1.502223759889602661e-01,-1.902115702629089355e+00,6.180253028869628906e-01,7.006995161873419420e-08,1.989888101816177368e-01,4.877127408981323242e-01,8.500233888626098633e-01,3.445103466510772705e-01,9.387825131416320801e-01,-1.090659722535747278e-07,-9.385533928871154785e-01,3.444262742996215820e-01,2.209415286779403687e-02
-1.175571203231811523e+00,1.618033409118652344e+00,-7.007056268548694788e-08,-1.226566791534423828e+00,1.574009537696838379e+00,-1.342698633670806885e-01,-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,1.578436940908432007e-01,1.502232551574707031e-01,-1.226566791534423828e+00,1.574009537696838379e+00,-1.342698633670806885e-01,-4.253256916999816895e-01,-3.090177774429321289e-01,8.506504297256469727e-01,3.394653499126434326e-01,2.930563092231750488e-01,8.938016295433044434e-01,-6.175873279571533203e-01,7.861599326133728027e-01,-2.320384047925472260e-02
-1.226566791534423828e+00,1.574009537696838379e+00,-1.342698633670806885e-01,-1.344709515571594238e+00,1.474119663238525391e+00,-1.368511915206909180e-01,-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,1.578436940908432007e-01,1.547339558601379395e-01,-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,4.253256916999816895e-01,3.090177774429321289e-01,-8.506504297256469727e-01,-3.296480476856231689e-01,-3.303306400775909424e-01,-8.844285607337951660e-01,-6.444280743598937988e-01,7.633448243141174316e-01,-4.491230845451354980e-02
-1.293701767921447754e+00,1.525233030319213867e+00,-5.368642064240702894e-08,-1.344709515571594238e+00,1.474119663238525391e+00,-1.368511915206909180e-01,-1.408585429191589355e+00,1.419819235801696777e+00,-3.636172607457410777e-08,1.604895889759063721e-01,1.547339558601379395e-01,-1.344709515571594238e+00,1.474119663238525391e+00,-1.368511915206909180e-01,-3.980065882205963135e-01,-3.383423686027526855e-01,8.527105450630187988e-01,3.296480476856231689e-01,3.303306400775909424e-01,8.844285607337951660e-01,-6.759042143821716309e-01,7.366242408752441406e-01,-2.320031821727752686e-02
